Year,Round,Circuit,Driver,Constructor,Status,Altitude,Type,is_mechanical_dnf,Engine_Cycle_Pos
2023,2,jeddah,NOR,McLaren,Finished,12.0,Street,0,2
2023,2,jeddah,BOT,Alfa Romeo,Lapped,12.0,Street,0,2
2023,2,jeddah,ALB,Williams,Retired,12.0,Street,0,2
2023,2,jeddah,STR,Aston Martin,Retired,12.0,Street,0,2
2023,3,melbourne,VER,Red Bull Racing,Finished,5.0,Street,0,3
2023,3,melbourne,HAM,Mercedes,Finished,5.0,Street,0,3
2023,3,melbourne,ALO,Aston Martin,Finished,5.0,Street,0,3
2023,3,melbourne,STR,Aston Martin,Finished,5.0,Street,0,3
2023,3,melbourne,PER,Red Bull Racing,Finished,5.0,Street,0,3
2023,3,melbourne,NOR,McLaren,Finished,5.0,Street,0,3
2023,3,melbourne,HUL,Haas F1 Team,Finished,5.0,Street,0,3
2023,3,melbourne,PIA,McLaren,Finished,5.0,Street,0,3
2023,3,melbourne,ZHO,Alfa Romeo,Finished,5.0,Street,0,3
2023,3,melbourne,TSU,AlphaTauri,Finished,5.0,Street,0,3
2023,3,melbourne,BOT,Alfa Romeo,Finished,5.0,Street,0,3
2023,3,melbourne,SAI,Ferrari,Finished,5.0,Street,0,3
2023,3,melbourne,GAS,Alpine,Retired,5.0,Street,0,3
2023,3,melbourne,OCO,Alpine,Retired,5.0,Street,0,3
2023,3,melbourne,DEV,AlphaTauri,Retired,5.0,Street,0,3
2023,3,melbourne,SAR,Williams,Retired,5.0,Street,0,3
2023,3,melbourne,MAG,Haas F1 Team,Retired,5.0,Street,0,3
2023,3,melbourne,RUS,Mercedes,Retired,5.0,Street,0,3
2023,3,melbourne,ALB,Williams,Retired,5.0,Street,0,3
2023,3,melbourne,LEC,Ferrari,Retired,5.0,Street,0,3
2023,4,baku,PER,Red Bull Racing,Finished,-28.0,Street,0,4
2023,4,baku,VER,Red Bull Racing,Finished,-28.0,Street,0,4
2023,4,baku,LEC,Ferrari,Finished,-28.0,Street,0,4
2023,4,baku,ALO,Aston Martin,Finished,-28.0,Street,0,4
2023,4,baku,SAI,Ferrari,Finished,-28.0,Street,0,4
2023,4,baku,HAM,Mercedes,Finished,-28.0,Street,0,4
2023,4,baku,STR,Aston Martin,Finished,-28.0,Street,0,4
2023,4,baku,RUS,Mercedes,Finished,-28.0,Street,0,4
2023,4,baku,NOR,McLaren,Finished,-28.0,Street,0,4
2023,4,baku,TSU,AlphaTauri,Finished,-28.0,Street,0,4
2023,4,baku,PIA,McLaren,Finished,-28.0,Street,0,4
2023,4,baku,ALB,Williams,Finished,-28.0,Street,0,4
2023,4,baku,MAG,Haas F1 Team,Finished,-28.0,Street,0,4
2023,4,baku,GAS,Alpine,Finished,-28.0,Street,0,4
2023,4,baku,OCO,Alpine,Finished,-28.0,Street,0,4
2023,4,baku,SAR,Williams,Finished,-28.0,Street,0,4
2023,4,baku,HUL,Haas F1 Team,Lapped,-28.0,Street,0,4
2023,4,baku,BOT,Alfa Romeo,Lapped,-28.0,Street,0,4
2023,4,baku,ZHO,Alfa Romeo,Retired,-28.0,Street,0,4
2023,4,baku,DEV,AlphaTauri,Retired,-28.0,Street,0,4
2023,5,miami,VER,Red Bull Racing,Finished,2.0,Street,0,5
2023,5,miami,PER,Red Bull Racing,Finished,2.0,Street,0,5
2023,5,miami,ALO,Aston Martin,Finished,2.0,Street,0,5
2023,5,miami,RUS,Mercedes,Finished,2.0,Street,0,5
2023,5,miami,SAI,Ferrari,Finished,2.0,Street,0,5
2023,5,miami,HAM,Mercedes,Finished,2.0,Street,0,5
2023,5,miami,LEC,Ferrari,Finished,2.0,Street,0,5
2023,5,miami,GAS,Alpine,Finished,2.0,Street,0,5
2023,5,miami,OCO,Alpine,Finished,2.0,Street,0,5
2023,5,miami,MAG,Haas F1 Team,Finished,2.0,Street,0,5
2023,5,miami,TSU,AlphaTauri,Finished,2.0,Street,0,5
2023,5,miami,STR,Aston Martin,Finished,2.0,Street,0,5
2023,5,miami,BOT,Alfa Romeo,Finished,2.0,Street,0,5
2023,5,miami,ALB,Williams,Finished,2.0,Street,0,5
2023,5,miami,HUL,Haas F1 Team,Finished,2.0,Street,0,5
2023,5,miami,ZHO,Alfa Romeo,Finished,2.0,Street,0,5
2023,5,miami,NOR,McLaren,Finished,2.0,Street,0,5
2023,5,miami,DEV,AlphaTauri,Finished,2.0,Street,0,5
2023,5,miami,PIA,McLaren,Lapped,2.0,Street,0,5
2023,5,miami,SAR,Williams,Lapped,2.0,Street,0,5
2023,6,monaco,VER,Red Bull Racing,Finished,150.0,Permanent,0,6
2023,6,monaco,ALO,Aston Martin,Finished,150.0,Permanent,0,6
2023,6,monaco,OCO,Alpine,Finished,150.0,Permanent,0,6
2023,6,monaco,HAM,Mercedes,Finished,150.0,Permanent,0,6
2023,6,monaco,RUS,Mercedes,Finished,150.0,Permanent,0,6
2023,6,monaco,LEC,Ferrari,Finished,150.0,Permanent,0,6
2023,6,monaco,GAS,Alpine,Finished,150.0,Permanent,0,6
2023,6,monaco,SAI,Ferrari,Finished,150.0,Permanent,0,6
2023,6,monaco,NOR,McLaren,Lapped,150.0,Permanent,0,6
2023,6,monaco,PIA,McLaren,Lapped,150.0,Permanent,0,6
2023,6,monaco,BOT,Alfa Romeo,Lapped,150.0,Permanent,0,6
2023,6,monaco,DEV,AlphaTauri,Lapped,150.0,Permanent,0,6
2023,6,monaco,ZHO,Alfa Romeo,Lapped,150.0,Permanent,0,6
2023,6,monaco,ALB,Williams,Lapped,150.0,Permanent,0,6
2023,6,monaco,TSU,AlphaTauri,Lapped,150.0,Permanent,0,6
2023,6,monaco,PER,Red Bull Racing,Lapped,150.0,Permanent,0,6
2023,6,monaco,HUL,Haas F1 Team,Lapped,150.0,Permanent,0,6
2023,6,monaco,SAR,Williams,Lapped,150.0,Permanent,0,6
2023,6,monaco,MAG,Haas F1 Team,Retired,150.0,Permanent,0,6
2023,6,monaco,STR,Aston Martin,Retired,150.0,Permanent,0,6
2023,7,barcelona,VER,Red Bull Racing,Finished,155.0,Permanent,0,7
2023,7,barcelona,HAM,Mercedes,Finished,155.0,Permanent,0,7
2023,7,barcelona,RUS,Mercedes,Finished,155.0,Permanent,0,7
2023,7,barcelona,PER,Red Bull Racing,Finished,155.0,Permanent,0,7
2023,7,barcelona,SAI,Ferrari,Finished,155.0,Permanent,0,7
2023,7,barcelona,STR,Aston Martin,Finished,155.0,Permanent,0,7
2023,7,barcelona,ALO,Aston Martin,Finished,155.0,Permanent,0,7
2023,7,barcelona,OCO,Alpine,Finished,155.0,Permanent,0,7
2023,7,barcelona,ZHO,Alfa Romeo,Finished,155.0,Permanent,0,7
2023,7,barcelona,GAS,Alpine,Finished,155.0,Permanent,0,7
2023,7,barcelona,LEC,Ferrari,Finished,155.0,Permanent,0,7
2023,7,barcelona,TSU,AlphaTauri,Finished,155.0,Permanent,0,7
2023,7,barcelona,PIA,McLaren,Lapped,155.0,Permanent,0,7
2023,7,barcelona,DEV,AlphaTauri,Lapped,155.0,Permanent,0,7
2023,7,barcelona,HUL,Haas F1 Team,Lapped,155.0,Permanent,0,7
2023,7,barcelona,ALB,Williams,Lapped,155.0,Permanent,0,7
2023,7,barcelona,NOR,McLaren,Lapped,155.0,Permanent,0,7
2023,7,barcelona,MAG,Haas F1 Team,Lapped,155.0,Permanent,0,7
2023,7,barcelona,BOT,Alfa Romeo,Lapped,155.0,Permanent,0,7
2023,7,barcelona,SAR,Williams,Lapped,155.0,Permanent,0,7
2023,8,montréal,VER,Red Bull Racing,Finished,150.0,Permanent,0,1
2023,8,montréal,ALO,Aston Martin,Finished,150.0,Permanent,0,1
2023,8,montréal,HAM,Mercedes,Finished,150.0,Permanent,0,1
2023,8,montréal,LEC,Ferrari,Finished,150.0,Permanent,0,1
2023,8,montréal,SAI,Ferrari,Finished,150.0,Permanent,0,1
2023,8,montréal,PER,Red Bull Racing,Finished,150.0,Permanent,0,1
2023,8,montréal,ALB,Williams,Finished,150.0,Permanent,0,1
2023,8,montréal,OCO,Alpine,Finished,150.0,Permanent,0,1
2023,8,montréal,STR,Aston Martin,Finished,150.0,Permanent,0,1
2023,8,montréal,BOT,Alfa Romeo,Finished,150.0,Permanent,0,1
2023,8,montréal,PIA,McLaren,Finished,150.0,Permanent,0,1
2023,8,montréal,GAS,Alpine,Finished,150.0,Permanent,0,1
2023,8,montréal,NOR,McLaren,Finished,150.0,Permanent,0,1
2023,8,montréal,TSU,AlphaTauri,Finished,150.0,Permanent,0,1
2023,8,montréal,HUL,Haas F1 Team,Lapped,150.0,Permanent,0,1
2023,8,montréal,ZHO,Alfa Romeo,Lapped,150.0,Permanent,0,1
2023,8,montréal,MAG,Haas F1 Team,Lapped,150.0,Permanent,0,1
2023,8,montréal,DEV,AlphaTauri,Lapped,150.0,Permanent,0,1
2023,8,montréal,RUS,Mercedes,Retired,150.0,Permanent,0,1
2023,8,montréal,SAR,Williams,Retired,150.0,Permanent,0,1
2023,9,spielberg,VER,Red Bull Racing,Finished,677.0,Permanent,0,2
2023,9,spielberg,LEC,Ferrari,Finished,677.0,Permanent,0,2
2023,9,spielberg,PER,Red Bull Racing,Finished,677.0,Permanent,0,2
2023,9,spielberg,NOR,McLaren,Finished,677.0,Permanent,0,2
2023,9,spielberg,ALO,Aston Martin,Finished,677.0,Permanent,0,2
2023,9,spielberg,SAI,Ferrari,Finished,677.0,Permanent,0,2
2023,9,spielberg,RUS,Mercedes,Finished,677.0,Permanent,0,2
2023,9,spielberg,HAM,Mercedes,Finished,677.0,Permanent,0,2
2023,9,spielberg,STR,Aston Martin,Finished,677.0,Permanent,0,2
2023,9,spielberg,GAS,Alpine,Finished,677.0,Permanent,0,2
2023,9,spielberg,ALB,Williams,Finished,677.0,Permanent,0,2
2023,9,spielberg,ZHO,Alfa Romeo,Lapped,677.0,Permanent,0,2
2023,9,spielberg,SAR,Williams,Lapped,677.0,Permanent,0,2
2023,9,spielberg,OCO,Alpine,Lapped,677.0,Permanent,0,2
2023,9,spielberg,BOT,Alfa Romeo,Lapped,677.0,Permanent,0,2
2023,9,spielberg,PIA,McLaren,Lapped,677.0,Permanent,0,2
2023,9,spielberg,DEV,AlphaTauri,Lapped,677.0,Permanent,0,2
2023,9,spielberg,MAG,Haas F1 Team,Lapped,677.0,Permanent,0,2
2023,9,spielberg,TSU,AlphaTauri,Lapped,677.0,Permanent,0,2
2023,9,spielberg,HUL,Haas F1 Team,Retired,677.0,Permanent,0,2
2023,10,silverstone,VER,Red Bull Racing,Finished,153.0,Permanent,0,3
2023,10,silverstone,NOR,McLaren,Finished,153.0,Permanent,0,3
2023,10,silverstone,HAM,Mercedes,Finished,153.0,Permanent,0,3
2023,10,silverstone,PIA,McLaren,Finished,153.0,Permanent,0,3
2023,10,silverstone,RUS,Mercedes,Finished,153.0,Permanent,0,3
2023,10,silverstone,PER,Red Bull Racing,Finished,153.0,Permanent,0,3
2023,10,silverstone,ALO,Aston Martin,Finished,153.0,Permanent,0,3
2023,10,silverstone,ALB,Williams,Finished,153.0,Permanent,0,3
2023,10,silverstone,LEC,Ferrari,Finished,153.0,Permanent,0,3
2023,10,silverstone,SAI,Ferrari,Finished,153.0,Permanent,0,3
2023,10,silverstone,SAR,Williams,Finished,153.0,Permanent,0,3
2023,10,silverstone,BOT,Alfa Romeo,Finished,153.0,Permanent,0,3
2023,10,silverstone,HUL,Haas F1 Team,Finished,153.0,Permanent,0,3
2023,10,silverstone,STR,Aston Martin,Finished,153.0,Permanent,0,3
2023,10,silverstone,ZHO,Alfa Romeo,Finished,153.0,Permanent,0,3
2023,10,silverstone,TSU,AlphaTauri,Finished,153.0,Permanent,0,3
2023,10,silverstone,DEV,AlphaTauri,Finished,153.0,Permanent,0,3
2023,10,silverstone,GAS,Alpine,Retired,153.0,Permanent,0,3
2023,10,silverstone,MAG,Haas F1 Team,Retired,153.0,Permanent,0,3
2023,10,silverstone,OCO,Alpine,Retired,153.0,Permanent,0,3
2023,11,budapest,VER,Red Bull Racing,Finished,236.0,Permanent,0,4
2023,11,budapest,NOR,McLaren,Finished,236.0,Permanent,0,4
2023,11,budapest,PER,Red Bull Racing,Finished,236.0,Permanent,0,4
2023,11,budapest,HAM,Mercedes,Finished,236.0,Permanent,0,4
2023,11,budapest,PIA,McLaren,Finished,236.0,Permanent,0,4
2023,11,budapest,RUS,Mercedes,Finished,236.0,Permanent,0,4
2023,11,budapest,LEC,Ferrari,Finished,236.0,Permanent,0,4
2023,11,budapest,SAI,Ferrari,Finished,236.0,Permanent,0,4
2023,11,budapest,ALO,Aston Martin,Finished,236.0,Permanent,0,4
2023,11,budapest,STR,Aston Martin,Lapped,236.0,Permanent,0,4
2023,11,budapest,ALB,Williams,Lapped,236.0,Permanent,0,4
2023,11,budapest,BOT,Alfa Romeo,Lapped,236.0,Permanent,0,4
2023,11,budapest,RIC,AlphaTauri,Lapped,236.0,Permanent,0,4
2023,11,budapest,HUL,Haas F1 Team,Lapped,236.0,Permanent,0,4
2023,11,budapest,TSU,AlphaTauri,Lapped,236.0,Permanent,0,4
2023,11,budapest,ZHO,Alfa Romeo,Lapped,236.0,Permanent,0,4
2023,11,budapest,MAG,Haas F1 Team,Lapped,236.0,Permanent,0,4
2023,11,budapest,SAR,Williams,Retired,236.0,Permanent,0,4
2023,11,budapest,OCO,Alpine,Retired,236.0,Permanent,0,4
2023,11,budapest,GAS,Alpine,Retired,236.0,Permanent,0,4
2023,12,spa-francorchamps,VER,Red Bull Racing,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,PER,Red Bull Racing,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,LEC,Ferrari,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,HAM,Mercedes,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,ALO,Aston Martin,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,RUS,Mercedes,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,NOR,McLaren,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,OCO,Alpine,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,STR,Aston Martin,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,TSU,AlphaTauri,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,GAS,Alpine,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,BOT,Alfa Romeo,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,ZHO,Alfa Romeo,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,ALB,Williams,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,MAG,Haas F1 Team,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,RIC,AlphaTauri,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,SAR,Williams,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,HUL,Haas F1 Team,Finished,150.0,Permanent,0,5
2023,12,spa-francorchamps,SAI,Ferrari,Retired,150.0,Permanent,0,5
2023,12,spa-francorchamps,PIA,McLaren,Retired,150.0,Permanent,0,5
2023,13,zandvoort,VER,Red Bull Racing,Finished,15.0,Permanent,0,6
2023,13,zandvoort,ALO,Aston Martin,Finished,15.0,Permanent,0,6
2023,13,zandvoort,GAS,Alpine,Finished,15.0,Permanent,0,6
2023,13,zandvoort,PER,Red Bull Racing,Finished,15.0,Permanent,0,6
2023,13,zandvoort,SAI,Ferrari,Finished,15.0,Permanent,0,6
2023,13,zandvoort,HAM,Mercedes,Finished,15.0,Permanent,0,6
2023,13,zandvoort,NOR,McLaren,Finished,15.0,Permanent,0,6
2023,13,zandvoort,ALB,Williams,Finished,15.0,Permanent,0,6
2023,13,zandvoort,PIA,McLaren,Finished,15.0,Permanent,0,6
2023,13,zandvoort,OCO,Alpine,Finished,15.0,Permanent,0,6
2023,13,zandvoort,STR,Aston Martin,Finished,15.0,Permanent,0,6
2023,13,zandvoort,HUL,Haas F1 Team,Finished,15.0,Permanent,0,6
2023,13,zandvoort,LAW,AlphaTauri,Finished,15.0,Permanent,0,6
2023,13,zandvoort,BOT,Alfa Romeo,Finished,15.0,Permanent,0,6
2023,13,zandvoort,TSU,AlphaTauri,Finished,15.0,Permanent,0,6
2023,13,zandvoort,MAG,Haas F1 Team,Finished,15.0,Permanent,0,6
2023,13,zandvoort,RUS,Mercedes,Finished,15.0,Permanent,0,6
2023,13,zandvoort,LEC,Ferrari,Undertray,15.0,Permanent,0,6
2023,14,monza,VER,Red Bull Racing,Finished,162.0,Permanent,0,7
2023,14,monza,PER,Red Bull Racing,Finished,162.0,Permanent,0,7
2023,14,monza,SAI,Ferrari,Finished,162.0,Permanent,0,7
2023,14,monza,LEC,Ferrari,Finished,162.0,Permanent,0,7
2023,14,monza,RUS,Mercedes,Finished,162.0,Permanent,0,7
2023,14,monza,HAM,Mercedes,Finished,162.0,Permanent,0,7
2023,14,monza,ALB,Williams,Finished,162.0,Permanent,0,7
2023,14,monza,NOR,McLaren,Finished,162.0,Permanent,0,7
2023,14,monza,ALO,Aston Martin,Finished,162.0,Permanent,0,7
2023,14,monza,BOT,Alfa Romeo,Finished,162.0,Permanent,0,7
2023,14,monza,LAW,AlphaTauri,Finished,162.0,Permanent,0,7
2023,14,monza,PIA,McLaren,Finished,162.0,Permanent,0,7
2023,14,monza,SAR,Williams,Finished,162.0,Permanent,0,7
2023,14,monza,ZHO,Alfa Romeo,Finished,162.0,Permanent,0,7
2023,14,monza,GAS,Alpine,Finished,162.0,Permanent,0,7
2023,14,monza,STR,Aston Martin,Finished,162.0,Permanent,0,7
2023,14,monza,HUL,Haas F1 Team,Lapped,162.0,Permanent,0,7
2023,14,monza,MAG,Haas F1 Team,Lapped,162.0,Permanent,0,7
2023,14,monza,OCO,Alpine,Retired,162.0,Permanent,0,7
2023,14,monza,TSU,AlphaTauri,Did not start,162.0,Permanent,0,7
2023,15,marina_bay,SAI,Ferrari,Finished,15.0,Street,0,1
2023,15,marina_bay,NOR,McLaren,Finished,15.0,Street,0,1
2023,15,marina_bay,HAM,Mercedes,Finished,15.0,Street,0,1
2023,15,marina_bay,LEC,Ferrari,Finished,15.0,Street,0,1
2023,15,marina_bay,VER,Red Bull Racing,Finished,15.0,Street,0,1
2023,15,marina_bay,GAS,Alpine,Finished,15.0,Street,0,1
2023,15,marina_bay,PIA,McLaren,Finished,15.0,Street,0,1
2023,15,marina_bay,PER,Red Bull Racing,Finished,15.0,Street,0,1
2023,15,marina_bay,LAW,AlphaTauri,Finished,15.0,Street,0,1
2023,15,marina_bay,MAG,Haas F1 Team,Finished,15.0,Street,0,1
2023,15,marina_bay,ALB,Williams,Finished,15.0,Street,0,1
2023,15,marina_bay,ZHO,Alfa Romeo,Finished,15.0,Street,0,1
2023,15,marina_bay,HUL,Haas F1 Team,Finished,15.0,Street,0,1
2023,15,marina_bay,SAR,Williams,Finished,15.0,Street,0,1
2023,15,marina_bay,ALO,Aston Martin,Finished,15.0,Street,0,1
2023,15,marina_bay,RUS,Mercedes,Retired,15.0,Street,0,1
2023,15,marina_bay,BOT,Alfa Romeo,Retired,15.0,Street,0,1
2023,15,marina_bay,OCO,Alpine,Retired,15.0,Street,0,1
2023,15,marina_bay,TSU,AlphaTauri,Retired,15.0,Street,0,1
2023,15,marina_bay,STR,Aston Martin,Withdrew,15.0,Street,0,1
2023,16,suzuka,VER,Red Bull Racing,Finished,45.0,Permanent,0,2
2023,16,suzuka,NOR,McLaren,Finished,45.0,Permanent,0,2
2023,16,suzuka,PIA,McLaren,Finished,45.0,Permanent,0,2
2023,16,suzuka,LEC,Ferrari,Finished,45.0,Permanent,0,2
2023,16,suzuka,HAM,Mercedes,Finished,45.0,Permanent,0,2
2023,16,suzuka,SAI,Ferrari,Finished,45.0,Permanent,0,2
2023,16,suzuka,RUS,Mercedes,Finished,45.0,Permanent,0,2
2023,16,suzuka,ALO,Aston Martin,Finished,45.0,Permanent,0,2
2023,16,suzuka,OCO,Alpine,Finished,45.0,Permanent,0,2
2023,16,suzuka,GAS,Alpine,Finished,45.0,Permanent,0,2
2023,16,suzuka,LAW,AlphaTauri,Lapped,45.0,Permanent,0,2
2023,16,suzuka,TSU,AlphaTauri,Lapped,45.0,Permanent,0,2
2023,16,suzuka,ZHO,Alfa Romeo,Lapped,45.0,Permanent,0,2
2023,16,suzuka,HUL,Haas F1 Team,Lapped,45.0,Permanent,0,2
2023,16,suzuka,MAG,Haas F1 Team,Lapped,45.0,Permanent,0,2
2023,16,suzuka,ALB,Williams,Retired,45.0,Permanent,0,2
2023,16,suzuka,SAR,Williams,Retired,45.0,Permanent,0,2
2023,16,suzuka,STR,Aston Martin,Retired,45.0,Permanent,0,2
2023,16,suzuka,PER,Red Bull Racing,Retired,45.0,Permanent,0,2
2023,16,suzuka,BOT,Alfa Romeo,Retired,45.0,Permanent,0,2
2023,17,lusail,VER,Red Bull Racing,Finished,15.0,Permanent,0,3
2023,17,lusail,PIA,McLaren,Finished,15.0,Permanent,0,3
2023,17,lusail,NOR,McLaren,Finished,15.0,Permanent,0,3
2023,17,lusail,RUS,Mercedes,Finished,15.0,Permanent,0,3
2023,17,lusail,LEC,Ferrari,Finished,15.0,Permanent,0,3
2023,17,lusail,ALO,Aston Martin,Finished,15.0,Permanent,0,3
2023,17,lusail,OCO,Alpine,Finished,15.0,Permanent,0,3
2023,17,lusail,BOT,Alfa Romeo,Finished,15.0,Permanent,0,3
2023,17,lusail,ZHO,Alfa Romeo,Finished,15.0,Permanent,0,3
2023,17,lusail,PER,Red Bull Racing,Finished,15.0,Permanent,0,3
2023,17,lusail,STR,Aston Martin,Finished,15.0,Permanent,0,3
2023,17,lusail,GAS,Alpine,Finished,15.0,Permanent,0,3
2023,17,lusail,ALB,Williams,Finished,15.0,Permanent,0,3
2023,17,lusail,MAG,Haas F1 Team,Lapped,15.0,Permanent,0,3
2023,17,lusail,TSU,AlphaTauri,Lapped,15.0,Permanent,0,3
2023,17,lusail,HUL,Haas F1 Team,Lapped,15.0,Permanent,0,3
2023,17,lusail,LAW,AlphaTauri,Lapped,15.0,Permanent,0,3
2023,17,lusail,SAR,Williams,Retired,15.0,Permanent,0,3
2023,17,lusail,HAM,Mercedes,Retired,15.0,Permanent,0,3
2023,17,lusail,SAI,Ferrari,Did not start,15.0,Permanent,0,3
2023,18,austin,VER,Red Bull Racing,Finished,161.0,Permanent,0,4
2023,18,austin,NOR,McLaren,Finished,161.0,Permanent,0,4
2023,18,austin,SAI,Ferrari,Finished,161.0,Permanent,0,4
2023,18,austin,PER,Red Bull Racing,Finished,161.0,Permanent,0,4
2023,18,austin,RUS,Mercedes,Finished,161.0,Permanent,0,4
2023,18,austin,GAS,Alpine,Finished,161.0,Permanent,0,4
2023,18,austin,STR,Aston Martin,Finished,161.0,Permanent,0,4
2023,18,austin,TSU,AlphaTauri,Finished,161.0,Permanent,0,4
2023,18,austin,ALB,Williams,Finished,161.0,Permanent,0,4
2023,18,austin,SAR,Williams,Finished,161.0,Permanent,0,4
2023,18,austin,HUL,Haas F1 Team,Finished,161.0,Permanent,0,4
2023,18,austin,BOT,Alfa Romeo,Finished,161.0,Permanent,0,4
2023,18,austin,ZHO,Alfa Romeo,Lapped,161.0,Permanent,0,4
2023,18,austin,MAG,Haas F1 Team,Lapped,161.0,Permanent,0,4
2023,18,austin,RIC,AlphaTauri,Lapped,161.0,Permanent,0,4
2023,18,austin,ALO,Aston Martin,Retired,161.0,Permanent,0,4
2023,18,austin,PIA,McLaren,Retired,161.0,Permanent,0,4
2023,18,austin,OCO,Alpine,Retired,161.0,Permanent,0,4
2023,18,austin,HAM,Mercedes,Disqualified,161.0,Permanent,0,4
2023,18,austin,LEC,Ferrari,Disqualified,161.0,Permanent,0,4
2023,19,mexico_city,VER,Red Bull Racing,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,HAM,Mercedes,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,LEC,Ferrari,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,SAI,Ferrari,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,NOR,McLaren,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,RUS,Mercedes,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,RIC,AlphaTauri,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,PIA,McLaren,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,ALB,Williams,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,OCO,Alpine,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,GAS,Alpine,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,TSU,AlphaTauri,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,HUL,Haas F1 Team,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,ZHO,Alfa Romeo,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,BOT,Alfa Romeo,Finished,2285.0,Permanent,0,5
2023,19,mexico_city,SAR,Williams,Retired,2285.0,Permanent,0,5
2023,19,mexico_city,ALO,Aston Martin,Withdrew,2285.0,Permanent,0,5
2023,20,são_paulo,VER,Red Bull Racing,Finished,785.0,Permanent,0,6
2023,20,são_paulo,NOR,McLaren,Finished,785.0,Permanent,0,6
2023,20,são_paulo,ALO,Aston Martin,Finished,785.0,Permanent,0,6
2023,20,são_paulo,PER,Red Bull Racing,Finished,785.0,Permanent,0,6
2023,20,são_paulo,STR,Aston Martin,Finished,785.0,Permanent,0,6
2023,20,são_paulo,SAI,Ferrari,Finished,785.0,Permanent,0,6
2023,20,são_paulo,GAS,Alpine,Finished,785.0,Permanent,0,6
2023,20,são_paulo,HAM,Mercedes,Finished,785.0,Permanent,0,6
2023,20,são_paulo,TSU,AlphaTauri,Finished,785.0,Permanent,0,6
2023,20,são_paulo,OCO,Alpine,Lapped,785.0,Permanent,0,6
2023,20,são_paulo,SAR,Williams,Lapped,785.0,Permanent,0,6
2023,20,são_paulo,HUL,Haas F1 Team,Lapped,785.0,Permanent,0,6
2023,20,são_paulo,RIC,AlphaTauri,Lapped,785.0,Permanent,0,6
2023,20,são_paulo,PIA,McLaren,Lapped,785.0,Permanent,0,6
2023,20,são_paulo,RUS,Mercedes,Retired,785.0,Permanent,0,6
2023,20,são_paulo,BOT,Alfa Romeo,Retired,785.0,Permanent,0,6
2023,20,são_paulo,ZHO,Alfa Romeo,Retired,785.0,Permanent,0,6
2023,20,são_paulo,MAG,Haas F1 Team,Retired,785.0,Permanent,0,6
2023,20,são_paulo,ALB,Williams,Retired,785.0,Permanent,0,6
2023,20,são_paulo,LEC,Ferrari,Did not start,785.0,Permanent,0,6
2023,21,las_vegas,VER,Red Bull Racing,Finished,620.0,Street,0,7
2023,21,las_vegas,LEC,Ferrari,Finished,620.0,Street,0,7
2023,21,las_vegas,PER,Red Bull Racing,Finished,620.0,Street,0,7
2023,21,las_vegas,OCO,Alpine,Finished,620.0,Street,0,7
2023,21,las_vegas,STR,Aston Martin,Finished,620.0,Street,0,7
2023,21,las_vegas,SAI,Ferrari,Finished,620.0,Street,0,7
2023,21,las_vegas,HAM,Mercedes,Finished,620.0,Street,0,7
2023,21,las_vegas,RUS,Mercedes,Finished,620.0,Street,0,7
2023,21,las_vegas,ALO,Aston Martin,Finished,620.0,Street,0,7
2023,21,las_vegas,PIA,McLaren,Finished,620.0,Street,0,7
2023,21,las_vegas,GAS,Alpine,Finished,620.0,Street,0,7
2023,21,las_vegas,ALB,Williams,Finished,620.0,Street,0,7
2023,21,las_vegas,MAG,Haas F1 Team,Finished,620.0,Street,0,7
2023,21,las_vegas,RIC,AlphaTauri,Finished,620.0,Street,0,7
2023,21,las_vegas,ZHO,Alfa Romeo,Finished,620.0,Street,0,7
